id,hash
balanced_6247_6c555188,6acaff13e4365bcf353efb404aaa44ba1d03ad7354d896ff4c585916de6a4103
balanced_1589_0fa3a4a0,a7157d019a18ea69b82979738e81786bf41e86393939ee6d054648dc67412b76
balanced_3865_6e0d59d3,a651673eda788335877498ee96fbf20cdf97acf11faec7217987d8f6e344e51d
balanced_7197_27e3ec35,a8d24abf83b7e5faebffdac7500755fbe6c5a0c6f998cb2590a2a3d7fbda476f
balanced_5653_d0dd4d36,ab421b0d0b04b09e2604770063829a1bb4332b6d0fb4b82a15f27e14b93b7b4c
balanced_666_8c04fe33,5b5e3c9c90e75132a2b94c35301b0560c80cb0635fbc0f5572f0b263c6794ccf
balanced_2092_dc3b4221,0ac12d95d87dd141a6dfb6f04a40721257d26351498a4c3f7925758eabb8b30c
balanced_9775_b2f80545,eac29a8b1f23cfe48ab36c40c24d5f9ca795f1efab6c1860082e9bd3da23e7dd
balanced_4076_024f440a,6d71f65e94ed53943c63058503fff1bb1a38df5f9969349afa75c55968c0f950
balanced_917_d2133c11,15fa078b1e4332f99d93dd46bc22f134cb07c11197ba6b04ac0ab4a046618379
balanced_3513_39bc111e,63ac733bea931c71c3ddf4cdb90fe7746da25569aca1b27600bbea34d55d4211
balanced_9414_ae5648ca,48870dc1f44a0e1dd5783d1765f65f9c35aabd322d2724047b6ac775c6d47dbf
balanced_1914_319fa22d,c4d0fa22c781683d6cf97210db814f30490788f4213932543cbfc8cc6b28317f
balanced_3747_107c4d0e,553687c9c4aab670b89a44537cb246c8fd296b817fa531c07226c9caad58ca72
balanced_9831_f6c635d6,77c79764a109182204328a87353bd0c4aa01dfa047f94a4fc9a0f239e6a3e684
balanced_9667_6672f1bb,0e62d8ab6574a7709c0395c855ce99d8228bb276a70a87c8fd5f65439c64ceb1
balanced_5480_37392e81,19bb1e89fa578dbc1f116c9a9b55ad22ccd3fff457886037c3435e4889cd0a09
balanced_3379_2e080b59,aa8244a00ba3eea14fb54c398b81c63389daf6ce9d51d9dc0d96c3962d6e6753
balanced_6463_a68ea518,baf8db866d1da98e1baa09e04a6b4dcba1a4ae2072f47a821ba8c3ee7aa4bab8
balanced_4321_69212a46,7c5ffac48d2561dcd27b0e888dcd3a3f08bb65f5023264d0d3aef66df2390dd1
balanced_5102_bd7f067c,fd60a620dbe7345ec83f5d47bb7ae529aa4d5575c81d2a69aeb83968baa27d3d
balanced_1639_7d017e48,bb195f3d0a0288c6a3672668f2c7e5e6a9226c8330307a9db25b85fa94ce8141
balanced_4275_823644c7,d754d78916eb64aa4dd8b11bce272a41d1cb9f5f7ab1603e3c29c8038c9a97b4
balanced_6718_76d8dde4,68f08b759a612c06032439741b43ad1181bd11af2c2c9ea47a977b26c00967cc
balanced_768_55d5765f,56efbb66c0204e07bab502c3f0d4fdda8d22a99618c4e8c1612139d2b98f2ed5
balanced_2469_46b6e96a,511d9a1d3dd6d9b0dd36e92d2a38169d487de43a711bd89550907b71448f571b
balanced_2789_5e636434,fa28fe09f7d92d6787c77f9d9d7d9163c97baf3f919146467f766720675aa9d2
balanced_7595_c7edb900,81e8b40f6415ab100a96b412e483bece48bf62a7401c38476cb311255173788d
balanced_6359_c28e1ee5,5569b7874689cd884415b1986ba7c0bf0290aea5ed9169e9cb6ae7500ff344c4
balanced_7588_13fa22f2,098d40554460f9842c7621469577327831f1bb30e69c57afdb882295aee0a57f
balanced_6047_f89ed3f6,b4ebfd584480680084f08abe9d564c57c150d62bf5384a2f97b6eaf358fa34ef
balanced_3822_8698377e,bb8695af997c653b871e73acd0bd3f1d3f807d457671010504983c7c4280758a
balanced_4903_71d60c92,9bd662422b775d2786b513a12372ffc8cc1fdc09ea50d059c0177172545425f3
balanced_9949_1d49848a,e3044250c6b3b864f6ad4898e1ad87a5dccae8cb1fc116417464e63753233d1b
balanced_8552_bea4f854,a8388f3aac8ac86cf2d8bb2ee4bad598d3de0ebdf9bf67e85502f4cff0b20bbe
balanced_2889_7dd85043,cdb88a50dad11744c3cae00906550f855a81079465f3623b85bab82f3eb41140
balanced_3081_40f48fec,4e3863bf53793accf2a1cee5c7bcc9571c7e9bf277e04d8ff82b27cfc112ae21
balanced_682_098c2394,07ab4018675f53f7608977ec237878211077b2879f99029d22a7bce9ae9b3dfa
balanced_3053_1ee86935,2e2d7ae49caac166bab2cd5a3ac6ec063ab0847ca1385e5791b06dc21b2d4c0e
balanced_4998_25763545,d0410413dba2d14fb7f720db4a5003baabefad24ac86d2aaca74633d6fea413c
balanced_3188_105497b0,a8ce4d865ac073285875b4106a3578236348100733eb5119c6d4b75a20fb2e9f
balanced_797_eaf3170a,2f49bb1efadbf07b4250b6a77fa51fe4d56ae1a550ff809559fadc3925a70e6c
balanced_1690_5b62a67a,bd9b8aadce6cdf6b591d9abd401d6d72ccee90eecebc1abe9ab1c177da022b1d
balanced_4495_17a5f632,accd504dfc75e695dc2dcefb9913ca878b5d9e9247e5d00628dbff104cc8ccd5
balanced_3095_3f73ff35,10aee2330e4de0f4bbd680d179d91587128df9370e2f857987f391c33b4225e9
balanced_3784_05ac76d0,659bb7ecb550edf3e48f5e61eb5425f7b1c7c2ce6c76976658e386d36d050a68
balanced_687_2a40be23,bfa0ec7546751b1c3ece962d98d450e0cfa657102b2648f44b8059a55bd167f9
balanced_918_ffb8129f,3b4a43dd14df84e9afd333a5d2ec3b9040261b557a5eb0662279583b5a96ceca
balanced_6121_c7e43eb0,8583970773d3f53635d5b3d80dd2a2416d64fbbd175322e9796871171c1189d9
balanced_9376_e790e85d,9d9a7db2948fdc08c5e8c90e678595565000414951cacb1c606743401199e4ba
balanced_6954_0323f569,fb041835d0478fdb5c3d4a13f8e94424c2843f32bddbd0732c3421c66412c5fd
balanced_286_08350499,25682a7c078d40c3252ff96c47d504534f0da82b8b279dc6d432ed1249768409
balanced_2213_948f734e,5d087aa5ab00127d235b9fff7fee7e588e4749f28461167efffc3572cca1bf93
balanced_8075_5b714f74,ea7fe79fa4270d68101daa3c3de0a50b55410986d68f51cc52ae1bb0cc7d4f6b
balanced_8244_05f80597,925fd9d4f22b175f84ed6c5be2854b692f035a241728bc83cbf53d45adb6fa11
balanced_8439_9f683723,ce678905d30c46bb1feaa3f2d43faa4b83614dfb9e3f436f6d5d4303ccfe5f0e
balanced_9046_826e3488,b883b43af12c48140c7e8e5bfe34cf7f396edd7a355c02db50ffb7c7d9d9adfa
balanced_2446_56b547b5,5d3f937a569ff7c543f6bad1fdee23521bb63572d8768b07c0f1128475584fdf
balanced_9735_624642c4,9739fdca79f0a913bb7109c97f4e473f4162fee51b7c42c6375304dd10716b71
balanced_4418_3c848e32,78342049476284b43ad135c2182dfa5831c55f0b1d9113c5a1ed5d6109c2ba81
balanced_6030_8980664b,75e1ffd68bba5b5d40b68fe40a3bc2f72eb8071b4bf49472dfe4edd886fe4a94
balanced_7076_56201ffc,7356147bb03a5f797e4a40bcd2d1c5483a645e4b6543a5471b872d9e1aea75db
balanced_2539_2b192595,7fc7c8759c05a6bf52538e34d39d3b22b38bbec6fc50fa2fdf8ea18f366ce658
balanced_3276_9313f8aa,3cb893701dc974dc81c1bda79d3390ee313c0e4a2dbc799d52a6758281b21089
balanced_8917_5afcc7e5,3f5fe2041099a04d65704bdab390d9fc72febd95887515d9a21c6542162ac5e5
balanced_5125_5de22037,94a1cea8a0c889a9c68f3165a94dd40439eb1f89238bcc251c6dc1510206fcbb
balanced_5011_fb3db90a,37b93caf53888ef35473fd65e8f5d3091ea3f9953040fece27793477d95c98c2
balanced_411_3a152977,496199d3889d68eadd245572688054b7a4828ad2736236c1874edc04ebc1fc6d
balanced_5320_e1662c9c,1048389ec1a64b81dbf04cefa40351e272a53cf1320315b653c1df88f5ebf420
balanced_3047_0337584f,483f66e13f9c172f771d7126b8fe892d266c7e44c48563289fc5525f85128077
balanced_9943_ccfc2206,f5e610b56e1d03a6a05bf69082d31a88f6aa560dca3c3e33ab3882ffc76f7456
balanced_4907_21b523bc,39ce3fdaa37c61f58e160c67af5999c63ffe0a149e192c229d7e53fe0e2af5fc
balanced_3512_adbb1eec,b3c96007489b26ddaf477f3f125ffaa3c1e1e85bbbb7b4e44ef216f6475a4b9b
balanced_7790_92ae62cd,2b61be9a6408c582bd8c47361432e982844c0582357cca245e3da70f5d4141d6
balanced_8471_8888da49,7720e793ce1aef7187f9b318d7c4c4f4b998ac10e42aff53a1859652a6e6d74b
balanced_453_2f065603,8e3822480ff064243a1f0405e8906b9d831fae61634e074b709072c244bbd255
balanced_3720_ffe0c898,c98c8dc2fbc42e13484abe74e2a83e7bb87ec947dc5e9c00ee66eea912ee9564
balanced_615_141ec690,3d3b83ecfeb1f593e03fed47ae740717559333195fa0eeac1347b4063a1b559e
balanced_5301_0e740def,39bd4fa166ef0cee410dde3586b52673ace28f32cbcd584b3ccb7a8827003af1
balanced_469_232bbaa2,e084a5f6f4b31d903d5e11ca27861763a59c8338d12dc996a48d92369b56882e
balanced_6857_f61eac5b,492f0ff94f8329d793505892566aef767b9f6cac5d1e5077b6883387598494c2
balanced_1505_eacd5df5,5079545f5d165e9904fb84d846509a49a06305c67f15c7be538515ade7da4151
balanced_5475_e9df7336,50142febd52d5002d961664877bde66e58439676bae2a6f71cbfddde76a3eb65
balanced_3336_0763e5ef,a5d02cdb72afa7d3eedd0ed8d0cd71a34f622e6425d38d8ede7cdef80b3676bd
balanced_8945_78de514c,07e1017ea80a4ca64738a06db85a1bb736975752ea3ed908acd672a698f58542
balanced_6262_5620a185,248b3414ff805752a3dc16de7d6211c22d10b4424462810b23c22998eed0ba27
balanced_5791_371f5a97,65278c76b852665242036310568b8bdeba6f58156388865cece388b23db08fb1
balanced_2740_8fa4f80c,a8564427a5d76a5050e964c49384a37b7cbce8bea99c3e6d40e231d79bd53c04
balanced_9720_8ecb3b1f,26ed03411827cd718884d01bd8b716e4f8fd0c139e22fcb01c0685e51c765e25
balanced_7200_d76d4cc2,6ecbef2c27508751429dcf70f71c56fa6b3a06e29c9d56b6e7c2c59b2980c704
balanced_7125_2de96a24,e700caf3572289bc03a39edd4f15703c23ff99bfb9a3bf024cd9f1d79f18cc46
balanced_4882_45240a46,bedb8dc33386986f518d392a5e2e95bdd2873d926f64093f00c664e7804cb36f
balanced_6922_eff08a73,575ac9d8fcc10549ddf819c228b4f9e5f74010412dfe8c6560eedfe73af63489
balanced_9730_3f0f890d,e6e86206e6500202295cedb66637a84e8586e1ca3eb0ead5df47b616a38b0bba
balanced_8389_f4afdb4e,aea7e5d3d06ca023402c8613ff1e63fa98d099dc8df52215935da321a386e9e2
balanced_517_ea328035,abf7342f2f88c370c1392742c04e7be904522eafdb254f530477d21d46981167
balanced_7949_3bac5b9f,71506b0a6dd56529d0d766ef7e7a62e7ae99f50661724755a00b7dd603f5cb2d
balanced_1157_95db55f3,235ebabcc88a89a556560a9b4d4b7f0c1ceee8bc3d2a2d8d9e35d1828cbc46eb
balanced_2604_b44ac429,3bf93f85ceeb66d3b22ed893b8628b0aa6319fa05003ddd6c3750bd835b25f58
balanced_5141_4f470212,9d42e277acb71eea00c3cbdf4e5dab0b41328d4b0a9b4b271991ccb10a5ce0b9
balanced_7082_8808001c,2f88487630719bc029e231c089b5f7c6fd2d7ce2eb24b7f569b9d90365cf1f95
balanced_2731_79b1cf75,142c84f56e60d724b2c95ccd12d7fb206b95010fb4c8dcbf1927c42a7a6710a9
balanced_6765_d4d67c01,593b1be74268b6b7efd8b189171b972030fb0bace8d8152457b45a00171519e5
balanced_9406_8f0e3d9a,ffce82852a69bc9e7ac93b234072ad829e52080d224edee79be41e2b1e1f3142
balanced_9623_c3b94bf5,3b0fe81ba02d8ce796fd1c3d8cd0a2586f849f7f47091b561bd7dcbef31938bd
balanced_4964_3b55b995,c451399192c95f0654e8684191dff73a9c052649ce7cd0a54a1316c6bd2a526f
balanced_8826_5ebb2a6a,c3ed4c5570ce8cba37b3cb1bc51b66c77226d49983dd0d719217a30764849cd8
balanced_4409_20da5550,2e53b096acb2ea10d10dea8f3a77bfe0afead8762e56c5b5ff559131ec2095c0
balanced_5341_51fe67c5,540fd6c5b517850d0b792cd6fb6d4288f2c44e9ee77e77921c0d5827c566c476
balanced_2688_0be21632,00f1e7f668f68e4a99d713c036bfd15d6b3ff6611b1d32ab60b12224ebc99b96
balanced_1021_5148f8c4,fb9447bb053e5ba08d5e91c1cb339a11929255b7f7b03abb8c7d58d95088b5e3
balanced_3506_1d0a5a58,536820a6402fd282d7a5d95f0512a8df0f7ecf291c1dfb9165ef0f6a71701b85
balanced_7094_d5efcae0,8f936f23ca7caa48f30aab35cc1f087f6df39ecc1c5267bddb19228399f1f355
balanced_4079_0639fb72,a0ad6099e02c198187d3ec1a35ef65282c8b26ffb0ee11c50ab1a07a2a2dec5c
balanced_680_ed501db6,bc84f08cd9ba0c1e0c45496f02f3fc8c269deeff91f63a2ad84b8fe084a0a7c3
balanced_9316_07b2c7d4,e4bc341fa0a14ece711c8bf6c03d6e6d262b834a6e161afa4811000a3e6de77a
balanced_3316_5af23d86,9c45cc98a7d2d7e729d8db93519ed8f5b25e91d7235e40487fcd1c17f4f33e64
balanced_8241_e50f6413,b1f607981a3fb41c4758b164e7f0b7be1efc39cf7602ee48666ba5439658cc00
balanced_9862_8aa0a5f6,f0ca56a055c7398291ecf0f1c104047d4779fc9afce3c6c55c96a4258c1d57b8
balanced_3493_770976f3,de8bee6c9d24d5d88b7a94190f686303b0240fbc81240fedca630a139db111b4
balanced_1073_f6281134,e9e6a7a3cc9b2171c2760be0723ad6e1be183ff82a40717620447866403ae58f
balanced_4580_aed2525a,69da2f424bfcebc63db6e2cc2b0e06e5a76bc2a169f32809db01f4e9b192e7a9
balanced_2839_5b849a75,67797b6d1055caf1262a8f1fe515b460691713c7e92f9152d9bdec3b638e67c6
balanced_5066_b7f5876c,5aa6742c69dab104a418eea3177292980226c928edb719b2da7f941e0a05c647
balanced_2960_b4b5a2d6,56246c31298148466227a15f1fbb4afe8b7b70d145b64bf410ffb3176cc17f09
balanced_1295_6fcdd357,02904f64bb0a27cb415d39d31f3676fd043a13d3998c28d4bb5c3b4767fc8d67
balanced_4582_8491dbc2,7d6752dba1e833bc978cc6a164602521dade7bdeea63aeee6bc3a8f81e51f564
balanced_2106_7897ea74,f2afc4e48f4a9c9a8168c912802c7055afe620ace69d5fe032d66601ce427f10
balanced_3561_134e9f42,909f838e465b06a3947eb37fd666e2a1a154e48139fd092bd7a4f6235cbc7e06
balanced_51_0df7510a,495c42141315390c271d5a9d59decad4742ebe999301eee223c8237c6fbb490d
balanced_5132_fb15a6d3,851fe78eddc143fdc36bd21f562219768b4ac0b675f0235d02c6a07c6bef8ea1
balanced_6564_aac40345,3a0403a4c8ed60a0987b27a470c5b5def476fe8c165b5ca4ba2b40d70a03a7ee
balanced_527_7a81ae40,a4339beec59df1148afca4d0d8bef53bdf5566075174b79752d1a1d102bc17cd
balanced_3713_cc76ada9,d97762ffb1bf7f85c4e6cb6cad9ea0816e9465e13745d23a771de2e7d8aa750e
balanced_3117_0b615338,5a99bae567d46e7e53ccb1cb66c460862249f67d10c8093c5e5ddfa7ffaa6be1
balanced_7695_692fd220,1ec3ed945f34dbd03a2e2709fc2b5637892e0ba7b1132d3f0df46f30b88679cb
balanced_6830_6e657c2d,5067ca0c67b57e7c71f1e1921956cbefe4c01c354623ad750d6c13e91a6a9b6a
balanced_1596_00b5feda,5d9fd1322361ea1c983c09f9c519a164745ca9286a60cb7d1e168fa49f43b2f2
balanced_5492_e61a4d0e,b9c7c1fe3bd711bf621ec2f276989dcb1b549b0e1e05e522b586d5b1778773e1
balanced_5048_d54cef9b,37a67455b4e8750fa9a0a80493a3404cda4879da7af8ecdda78301e5e5be1e5e
balanced_3401_3104c0f7,722327737bd3f52a9c46b7d4741289cd194b872f004658c2da6a50321e80bc1b
balanced_6153_0a06bdf8,696314631493076da0489b3c0fa9d2a13ec9fd54797f5f87335cd76dc6a21655
balanced_1072_6ee5b0ef,7f9626666108c491cb709641132858e5512b4689967d2b68c905b0c81ada04af
balanced_3096_2edc0b3e,878cd027fbb8d61bd4990096f86e23b8ac0c1cd9723f9d2c2a506653699f0533
balanced_2407_11197ba3,3222d6a826b75a5450e79660c2951d87281a02709bb8c947863f0da313c67787
balanced_632_05bd3d44,a031ce2c55ce7f390aa597cc942ac4b7ccd199903e91e8e00b15e059a6aee8e9
balanced_7307_bbc267f6,b76bebe09b85bb03f7f33fc3f0e4414713136c9f2c6efd5caec2ff6d56818b78
balanced_4289_633475cd,0521bd1bf077bc0b1b38be1c70d518f2804df790ae86a6b089944a9b4a4dd0ef
balanced_9118_c3fdd73e,87e78c07bccd15e9d613d4d282feaf5cf48897802745eb3881260866cedeccd4
balanced_4330_3e0dad40,c1c016bd168545503b63b3b49b625b5229c920174d5cdfb1dbc4089f63964185
balanced_32_149af574,cf75db50c40554376f336e3ba770288a9e32b61b0f257967061227f4f70f6b71
balanced_8365_23c5d36c,e3b250a8d82acdc8bdb2e09a3c8f87470b34c03e30c44bd2f8a0b4fa24d2d1c3
balanced_2829_2e92318b,6b524d509208196dc3abce14b0018146c85a5365588d2b0f91c3b733d0d40080
balanced_3597_a169bea7,32e08ee8370f64cb9bd73b0e3625a1156df783cbd31e433cf2f04d881d7aedec
balanced_6101_f3389618,7eabdc23366b53032de80d2fdad2d722f98dd56a87e9fd75411d4f36cf408a33
balanced_3451_1b88ac2a,a356949af44b4f1334fd1f3dbc7194e41e250db9727d1d74e7bbbdf38945f678
balanced_7631_68989b72,4bf6a15983e0b232a11d71ae9d65b6782fbd1766efe41d4155d1ecec2b453b27
balanced_809_8b7cdba5,eb9366c5b59f59cf6c32d9c6aa24e58ea6061d537dcd5c92e932ac5fcd891c8e
balanced_1550_e65cf247,2fda7a670c576a763e15da4d37c22bda8a89b860f845b07638b5b291d6d96255
balanced_1712_074ccb45,f8c3cf5d9f3df33ef1132a49c88dbcab6bb23761311a3bec7501c64f19b1a64b
balanced_7715_d5801a6b,23616c423a88acd1749a41be659239ceea224aec3067b42748d7415c53b72ad5
balanced_9651_3636f2fc,6f1ee854e4b9a07c8dc8bc506ef97930611f872a997946aa497638607af4ded7
balanced_8324_6defb5ca,1f0551fb32f9a59cbf2f4e761518cc1527c500d8b5e6b5e700d3a619b0ac11d9
balanced_6112_ca3ee094,4f6d0eed378e7ab01de8b0b5ccacc2fb37d755ce00fd03833ea6c9abb242ce2b
balanced_2375_c5ce61c1,a8c05dfda59db433af073fc43bc1174309445783e80d220564ab5a8f80366cfd
balanced_5506_72cddf86,7534d1860b953323c97c81c8afe320ecde330cbb1a03c9ae049fbf41ab48d379
balanced_503_24195c71,467b249b9b8faf0bd9414bc8c92dd057a7d8ad5c2e502e476f39e6e96260c030
balanced_1520_489911dc,854e17052995559360de83979a8d2931895d8555a45650e2c185cb8a91a5868d
balanced_8144_1135ddd9,823adb437b1e2cae0851ca768441e08bc11c1e0b93365123298b965f80fcf819
balanced_9259_9d5e5cf5,91ce2eebd4f72ea7d82f2cac4add9482719836e28012091c82e189a9ad396690
balanced_3293_8baa0414,1d2bd8970b690f9f12d2f80c429de898d45f637ecb1860e6bd005470e10b188a
balanced_5996_16c5a687,091cb2f16e76af330d08e3cff0f2543ab13a965cee135ec1d0b4a1fff56a08f3
balanced_2396_53e3c257,2fd14760fa1f68d4087009944f0079859a3741d14950db8270cc095ecaf7a628
balanced_2054_87861911,255ddb69f37eaf9869cdb1561045716d6eaa2badb9320c9ef91f28de3609c176
balanced_7725_b0e00076,0657a1abc15aff3f93ca2703cfa4eb0e30e44743fb6af4743ef5e0cc395b632d
balanced_212_196c3058,eaf6a0883086b3141b17be09af6ba85a6d98c8786dc30ceac08b59dcb04a8344
balanced_4883_bab2158f,a55a9b8688c9f1e7d9e8524d079369f813c9262f8d4d0f02e07d6b3d21ff1592
balanced_2787_19a3557f,820159d076d81ee50ebe31a0aa0cd1b19d4acfb0c9884d5138651b70c3a51dc4
balanced_8299_29b207de,a8b692a364ef63f3c5347dbfe368a05d5389a8e40b2a936fb639b4dc1333c49a
balanced_3769_c299029d,ed674e9d27afd753cb027f468ba0f9139c987c044721b011b901f975bf5d6f16
balanced_668_2b887042,d2cd2f79365509b63754f857dff803b5cb59cd03b96045f4dc4386be0d5ac68b
balanced_6088_bc99219f,766e6976bdd6392f4d3105abd27cab22e312013e0a798085e8d91dcf00e5f004
balanced_3836_2aaf536b,813004b69105b304bfbd9ef33ce188a820560cde6dfbe194a97d86e55e6e389a
balanced_9965_3c0a92f5,14fc28b24351df98cf7740a7af72e7971a485b05323cbbbbd08d95341df13c12
balanced_6705_9b2b50da,3a31fa59c8c3c047d011a31ed1f81a898b4ae31e44c1cb267ceb9d8fc22be1ea
balanced_1516_02e017ba,fa177ba0165fe8796356c1711e342a4a470444abc0272a95c20fd3e165d60a6b
balanced_7121_6ef113f5,2487e39a096c9e1e6d98a613bd79517043234b02a9bd24f731bb32ea564db866
balanced_3481_5827c929,7052fb998f51c707904db52522e9f0d3003aa39b28b61ebdb79fddcd7721b1dd
balanced_9353_bec7dda3,7229b7f5165ec0c333db4d0b34a9033b279c962d8a227bd7da943c9ee6b941a1
balanced_5744_385cee64,08507a8a008ea7778fd6c932eae02100a63175b92314af2a3a6b1872cd454dc5
balanced_1510_0a889f3f,4817ab07d6c51b73bafe0f023782e6e03b401314932fcdfd45349fff31ac0534
balanced_7445_0979aafd,677023d99a257fa69f2df83c59ff51fcc51437a693f86fe0d2d0055676f2d694
balanced_7023_167d90e0,44a610c97273d4935bb79f7effae58c5f872f36f9d3aa51ef17f0d8e6e46d18f
balanced_448_5334af63,0a708943806f123fe38f20fced5f967f895dd6d748ee4bbde7c397bb0bf7c15e
balanced_2739_bc656188,ecb47d679e8cf2225f2c7802adfe75034660f78c5e011701c6ad9fe3b3f8309b
balanced_9899_1560725f,88b940882a7305e2b3cf6a0bef6e82aa1139c65bdfa904222d1b2d3cf59973d4
balanced_9422_8a3f0701,9af01748a4d85557da446a9ebeef6d038c5e99033f0f75e38f51f06389048254
balanced_7556_0fd92d9b,20c35c22b1b9ecc4b97e612982a08a9f54efa0bcd0089bc554c1cbbb4926d25f
balanced_5668_c31a52fc,b56a4468abe59fd6c4ef06b6c7f230ed27b4fac092ab293cf2899aaee46e0d6a
balanced_4229_a506d572,b9046a11e6326b6f3b4d1571ebed97cbc0a6c49a8910ec2ec80bac6757167bf8
balanced_4091_833733b0,e112150918c325ebdd05d501c60dd29e4a4c321978d9453f914c2a82d720caad
balanced_5784_5b1d6e0b,31f0b2c28051ba3d8df4d9136034bd2aa1517edd61412fd36df35eae5d402896
balanced_3397_8a0b4afe,78dda08db47ea81ef2fd5653672fda32b9fe0a60b597389501fa5c77cdf158bf
balanced_661_8a1b00c9,400b748e1591d033e1642b87759f00453dc6be099ba6437e3e169d115b53de0d
balanced_7834_67c19673,6adf511312663f07f0155e9a6062cc7b2fa3607138f4370dd4105a1fa810d206
balanced_3808_92a6f154,23418c7eaf096db81bd1cd6230d2e292338a7fbe1923a625e2b95a3fd37ac4a9
balanced_7530_dbd05c8d,9dc45d0256710f73887b40b6a236a494185efe48f9d2496bde5617d7ee6b18c8
balanced_9360_580e1c98,bfec8f0332c845cf35df18a6c07e056921a2303be8fdd95f82c65e7bb17f29e9
balanced_3487_fbbf0d47,05523ae60860b9596f09c0822b1c435f65c8abb638a1b7ee107e5eca3a19f87d
balanced_3936_25efd398,62de3f86148276b4e87464f8e6a605fbcb678d3f0311f5c2a4ad66cc14dd8bd4
balanced_914_f07c96f4,e46703f014acea7e8a0b7b3334686abfec119d983fee159e71e76e755e682df8
balanced_2998_ed8bca9f,4f56f7b9d7f1e28b89b273bae4febf3fe91c61f1b75ba024fdcf7c4e5aaf88c1
balanced_6582_4755b2e8,f67715f817e8e0e8feee81abcfc8927e24091119575977e7491e8e7c065e6c68
balanced_3177_62b53326,f7e5891c2b89f213f2647eaaa8034bb72e9a42587e35c6dd095825d5bd3de60d
balanced_3436_2ad1783c,db92c76e28cedebd053d08953170649313ee1de1df6539474bb7c0896edab5ee
balanced_4055_d438027e,434e8e48a92b7a3727549f8aedc67a15490ca7ab85cec63b267385cd4adffa40
balanced_19_3d957fe7,4abac5f55d2c7ed5214a6f84f5374ba1c6eb57803a62cb4af963f95564ff7c6f
balanced_4626_d5fd1347,91aa9577d29a55bf730106e5fc6ec0aa1989e9cb4d33b2087555dba0bd0e435f
balanced_3004_b88a8a54,205244caecd095caa8fd570685c24402dd7c51bb79590b077a4b9bad7270b7c8
balanced_8021_3d0f6b69,b6a83af24cee1bc5f5c17dbc145a52ce140f85c12d1a85fcdf959d98a8e27d2f
balanced_9557_80d0626f,c580e329cbb9807d92841ff9f2f99318fe7248568cae848be7acceef29b1bcd7
balanced_8132_14ce7839,89859e5d52b479c427311e5f55309f49150104d99ae78375605652938a2a7d31
balanced_4817_e0aeb216,ce5a5df84d277ef706f8a96390937ac2fdf855b1c74cea95e9467be59ffcdf54
balanced_7626_e5428c6d,c8c1b417ec43c4df6a5c8b3846709f5513a3ca8529eb4ba550ec161aa96f536f
balanced_1659_988af74c,07d473d55f849103786578843c667482a8b492b5b0a53655144d93126e5c52e2
balanced_2079_ce40bbec,12d31cfca34d7ef177b51a63db948cdaebe02a5ed33f533ade7d702f1d2721e0
balanced_7662_a99b399e,c84c63e9e87154573d4f159a1cb6bff916066079ccd5d101bf9379ae888e8282
balanced_3222_3d1cd150,ecf3c6b9c78836913c699b342d84b703a5f3e4f7274e0e37f0e464c998372a9d
balanced_37_41132d21,d42a1aa090baf3e458d76b231ff385ca20cc675adffeee3189034586ecc7efc9
balanced_1710_11076dce,430403d9e6a003c622e117137f6074c3672e1b80c642119d69e221b4907cee7f
balanced_1909_2f641bc2,8354fe7af8a58d14159b208abcd1c854b361be1a64f213dafad778c035b76373
balanced_8293_070c9c5f,d6de4261f020974dcdefddb20c8e41d6fdbb843c18b004736034db3742e34fb8
balanced_4310_ee008343,67fafae5f05119d2b1d544563f4f92d1424d221e0f151c89baee2e65366e411a
balanced_9818_56ee426f,82f0a95bad793eb049e8bdd80c0602d43ecf64888237a4875a3227821f84b5ea
balanced_3055_256228fb,a59f9f49b1c165a1dfc8775fea34f7579a58444625efcba5284881523ad4972f
balanced_5160_92f894dc,660f3514bb1e53a5d29c454351f1f810cb62e326b7698431f240e32509854734
balanced_3570_bbea2831,663365974181f8c3892f275353686066f52c4d5454460e8d062296066d6a16eb
balanced_4968_49ffe992,d97006e3b77a7d4e489ebd1bb64e54402106d19b7bfca2871f415ad3ba70a536
balanced_105_ddc8b5ca,a56ac8557f58fca3e3efcfcc57a90bef1c1bcddc7e79d6f0281bcf3d26228e49
balanced_1027_271e0e91,79464c19c1312970b17a4cdce7101c026822bba41e32522b264ad7692dea2f2b
balanced_8157_9e50202b,0c63efea11c78268e89950d6a0f50ebe7c2b992261adca0cb75482a03d419b2f
balanced_9212_6ba93aaf,f8765aaa88d7c44c8b39de87450cdeba5b4be350e314ec91bcf552e8b95cab3a
balanced_4967_55c8955b,51f401836dddd17347ec83f1ac0e406d476e64afd29d2a53597c2a9504935622
balanced_7726_c451df91,08b3809d90f599950fa59a7e200e01045424f7f9e77d5e9dd402848f59a3ed81
balanced_1581_fcd3b84f,19ff7755b8bb5394631491f8f957d030d49d0704b46ee558fa64019fff4b575a
balanced_5162_9927187a,cc5a6631d83863b0eea2887269a490a6684f560d24f53afc3a9e2e02abe1d0f7
balanced_3992_c52e9f1b,fbd3ae2b03c36660ad3f98ff31477fbe61d75fe1fe279443e88af5bea90e4e30
balanced_2869_4ae0c72b,881d5abc56458304f7077ecfec88b2cced4b6a22e3974fe3ed4336527b644d37
